TOTAL VALUE ,TAX,LOT SQFT ,YR BUILT,GROSS AREA ,LIVING AREA,FLOORS ,ROOMS,BEDROOMS ,FULL BATH,HALF BATH,KITCHEN,FIREPLACE,REMODEL
277.2,3487.0,,1950.0,1788.0,864.0,1.0,5.0,2.0,1.0,0.0,1.0,1.0,None
,3348.0,4127.0,1960.0,2364.0,1075.0,1.0,6.0,3.0,,,,0.0,None
550.5,6925.0,5400.0,1991.0,5032.0,2924.0,2.0,7.0,3.0,,1.0,1.0,1.0,None
410.0,5157.0,6391.0,1920.0,3208.0,1824.0,2.0,7.0,3.0,,1.0,1.0,0.0,None
318.4,,4050.0,1959.0,2570.0,1445.0,1.5,8.0,3.0,2.0,0.0,1.0,1.0,None
307.0,3862.0,6399.0,1957.0,2220.0,1056.0,1.0,6.0,2.0,1.0,0.0,1.0,0.0,None
272.9,3433.0,4523.0,1920.0,3188.0,1420.0,1.0,4.0,2.0,1.0,0.0,,0.0,None
,4740.0,,1950.0,2634.0,1536.0,1.5,7.0,3.0,2.0,,1.0,0.0,Recent
305.5,3843.0,5980.0,1961.0,2696.0,1155.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,
415.4,5225.0,5681.0,1960.0,3052.0,1872.0,2.0,8.0,4.0,1.0,1.0,1.0,,
337.8,4249.0,5750.0,1920.0,2749.0,1595.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,Old
459.4,5779.0,12960.0,1970.0,2561.0,1270.0,1.0,,3.0,1.0,1.0,1.0,1.0,None
632.8,7960.0,7498.0,,4481.0,2762.0,2.0,8.0,,,1.0,1.0,1.0,None
496.1,6240.0,6832.0,2001.0,,2186.0,2.0,,4.0,2.0,1.0,1.0,1.0,None
233.6,2938.0,3600.0,1932.0,1904.0,864.0,1.0,5.0,2.0,1.0,0.0,1.0,0.0,Recent
,3601.0,10400.0,1875.0,1780.0,972.0,1.5,5.0,2.0,1.0,0.0,1.0,0.0,
303.3,3815.0,5536.0,1925.0,3003.0,,1.0,6.0,,1.0,1.0,1.0,0.0,Recent
284.6,3580.0,4818.0,1950.0,2243.0,998.0,1.0,6.0,2.0,1.0,0.0,1.0,1.0,None
,4858.0,5400.0,1961.0,2876.0,1561.0,,8.0,4.0,1.0,1.0,1.0,1.0,None
490.8,,6022.0,1999.0,2604.0,1680.0,2.0,8.0,3.0,2.0,1.0,1.0,1.0,
284.9,3584.0,4144.0,1960.0,2368.0,1306.0,1.5,6.0,3.0,2.0,0.0,1.0,0.0,None
350.2,4405.0,5484.0,1928.0,,1560.0,2.0,8.0,3.0,1.0,0.0,1.0,0.0,None
347.8,4375.0,6124.0,1957.0,2256.0,1100.0,1.0,8.0,1.0,1.0,0.0,,1.0,None
389.6,4901.0,6600.0,1951.0,3084.0,1383.0,,,3.0,1.0,1.0,1.0,1.0,None
,6368.0,7800.0,2001.0,3354.0,2186.0,2.0,7.0,,2.0,1.0,1.0,1.0,None
321.5,4044.0,4935.0,1950.0,2270.0,1224.0,1.5,6.0,3.0,2.0,,1.0,0.0,None
295.0,3711.0,5407.0,,2273.0,1284.0,1.5,,,1.0,1.0,1.0,0.0,None
303.5,3818.0,5214.0,1920.0,2256.0,1344.0,2.0,,3.0,1.0,0.0,1.0,0.0,
288.1,3624.0,5603.0,1961.0,2063.0,864.0,1.0,5.0,2.0,1.0,0.0,1.0,1.0,Old
314.2,3952.0,5782.0,,3264.0,1456.0,1.0,,4.0,1.0,0.0,1.0,0.0,None
356.1,4479.0,6790.0,1925.0,2525.0,1350.0,2.0,6.0,3.0,1.0,0.0,1.0,0.0,Recent
407.9,5131.0,4010.0,1920.0,3174.0,2080.0,2.0,8.0,4.0,3.0,0.0,,0.0,Recent
358.6,4511.0,4080.0,1969.0,2768.0,,1.5,8.0,3.0,1.0,,1.0,1.0,None
496.1,6240.0,9858.0,1952.0,,2038.0,1.0,12.0,5.0,3.0,,2.0,2.0,None
,5981.0,,1960.0,4108.0,2246.0,2.0,8.0,4.0,2.0,0.0,1.0,1.0,Recent
298.4,3753.0,4068.0,1956.0,2988.0,1399.0,1.0,5.0,2.0,1.0,1.0,1.0,,Old
338.1,4253.0,5569.0,1948.0,,1008.0,,6.0,3.0,1.0,0.0,1.0,1.0,None
339.2,4267.0,5663.0,,2247.0,1056.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,None
308.4,3879.0,4554.0,1920.0,1880.0,1232.0,2.0,,3.0,1.0,1.0,1.0,0.0,None
,5536.0,14146.0,1940.0,2792.0,1924.0,2.0,6.0,3.0,1.0,0.0,,0.0,Recent
594.6,7480.0,6881.0,2004.0,4171.0,2582.0,2.0,,4.0,2.0,1.0,,1.0,None
460.8,5796.0,,,2053.0,1262.0,2.0,6.0,3.0,1.0,1.0,,0.0,None
,3958.0,6735.0,1935.0,2732.0,1176.0,1.0,8.0,3.0,2.0,1.0,1.0,0.0,None
320.4,4030.0,4864.0,1950.0,2468.0,,2.0,6.0,3.0,2.0,0.0,1.0,0.0,Recent
,,6918.0,1935.0,2756.0,1632.0,2.0,7.0,4.0,1.0,1.0,1.0,1.0,None
448.4,5640.0,11973.0,1890.0,4240.0,2136.0,1.5,5.0,3.0,2.0,1.0,1.0,1.0,Recent
316.5,3981.0,4250.0,1955.0,2524.0,1370.0,1.5,6.0,3.0,2.0,0.0,,1.0,Recent
505.4,6357.0,7800.0,2001.0,3359.0,2198.0,2.0,7.0,3.0,2.0,1.0,1.0,1.0,None
456.1,,8088.0,1910.0,2346.0,1586.0,2.0,6.0,3.0,1.0,1.0,1.0,0.0,Old
366.9,4615.0,,1928.0,2342.0,,2.0,7.0,3.0,1.0,0.0,1.0,0.0,None
278.5,3503.0,4046.0,,2480.0,1120.0,1.0,5.0,2.0,1.0,0.0,1.0,,
318.3,4004.0,5087.0,1956.0,2568.0,1306.0,1.5,6.0,3.0,1.0,1.0,1.0,1.0,None
351.8,4425.0,6600.0,1950.0,2786.0,1109.0,1.0,6.0,4.0,,0.0,1.0,1.0,None
385.3,4847.0,6382.0,1960.0,2949.0,1503.0,1.5,,3.0,1.0,1.0,1.0,1.0,None
419.4,5276.0,6024.0,1967.0,,2034.0,1.0,9.0,3.0,1.0,1.0,1.0,2.0,None
,3702.0,,1800.0,2244.0,,1.5,6.0,3.0,2.0,,1.0,1.0,None
414.7,5216.0,4968.0,1961.0,2796.0,1782.0,2.0,7.0,4.0,2.0,1.0,1.0,1.0,Recent
581.8,7319.0,9020.0,1988.0,5196.0,2421.0,2.0,10.0,,2.0,1.0,1.0,1.0,None
,7444.0,7465.0,2004.0,3908.0,2402.0,2.0,8.0,4.0,,1.0,1.0,1.0,None
,6383.0,7800.0,2001.0,3463.0,2170.0,,8.0,4.0,2.0,1.0,1.0,1.0,None
325.1,4089.0,7220.0,1935.0,1992.0,840.0,1.0,5.0,2.0,1.0,0.0,1.0,0.0,Old
292.5,,4422.0,,2725.0,,1.5,6.0,3.0,1.0,1.0,1.0,0.0,Old
621.6,7819.0,8106.0,2001.0,2946.0,,2.0,11.0,,3.0,1.0,1.0,1.0,None
289.1,3636.0,5445.0,1950.0,,1075.0,1.0,7.0,3.0,1.0,1.0,1.0,0.0,Old
423.0,5321.0,9451.0,,2811.0,1382.0,,8.0,4.0,1.0,,1.0,1.0,Old
317.5,3994.0,5323.0,1957.0,2335.0,1125.0,,,2.0,1.0,1.0,1.0,2.0,None
313.4,3942.0,6036.0,1945.0,2244.0,1028.0,1.0,5.0,2.0,1.0,0.0,1.0,,Old
343.9,4326.0,5651.0,1930.0,3384.0,1748.0,1.5,7.0,3.0,2.0,0.0,1.0,0.0,None
378.2,4757.0,3672.0,,2609.0,1552.0,2.0,8.0,3.0,1.0,1.0,1.0,1.0,Recent
337.4,4244.0,6600.0,1930.0,2447.0,1226.0,1.5,7.0,3.0,1.0,1.0,1.0,0.0,None
351.2,4418.0,9136.0,1920.0,2428.0,1149.0,1.5,7.0,3.0,1.0,0.0,1.0,1.0,None
350.6,4410.0,5899.0,1956.0,2810.0,1650.0,2.0,7.0,3.0,2.0,0.0,1.0,1.0,Old
308.7,3883.0,3788.0,1956.0,2184.0,1464.0,,7.0,4.0,1.0,1.0,1.0,,None
337.1,4240.0,5732.0,1920.0,2874.0,,,6.0,3.0,1.0,0.0,1.0,0.0,None
431.3,,10259.0,1959.0,3040.0,1958.0,1.5,8.0,3.0,2.0,1.0,1.0,1.0,Recent
311.7,3921.0,6600.0,1950.0,,1109.0,1.0,6.0,,1.0,,1.0,1.0,None
292.3,3677.0,4000.0,1900.0,2591.0,1468.0,1.5,7.0,3.0,1.0,1.0,1.0,0.0,None
237.5,2987.0,4020.0,1960.0,1832.0,,1.0,5.0,2.0,,0.0,,1.0,None
,5247.0,6694.0,1967.0,3216.0,1862.0,1.5,8.0,3.0,1.0,1.0,1.0,1.0,Old
502.6,6322.0,4954.0,1985.0,3458.0,2112.0,2.0,6.0,3.0,2.0,1.0,1.0,1.0,None
305.1,3838.0,6314.0,1950.0,2612.0,1306.0,1.5,6.0,3.0,1.0,1.0,1.0,0.0,None
304.5,,4305.0,1971.0,2880.0,1562.0,1.5,7.0,3.0,3.0,0.0,1.0,0.0,None
343.2,4317.0,5565.0,1957.0,2748.0,1125.0,1.0,6.0,2.0,1.0,,1.0,1.0,Old
350.9,4414.0,8116.0,,2726.0,,,8.0,5.0,1.0,0.0,1.0,,None
655.3,8243.0,7387.0,2005.0,5106.0,3001.0,2.0,8.0,,2.0,1.0,1.0,1.0,None
383.3,4821.0,6036.0,,3029.0,1580.0,1.5,7.0,3.0,1.0,1.0,1.0,0.0,Recent
,3170.0,4242.0,1940.0,2036.0,928.0,1.0,5.0,2.0,1.0,0.0,1.0,1.0,
396.5,4987.0,7480.0,1950.0,3080.0,,2.0,7.0,3.0,1.0,1.0,1.0,,None
322.1,4052.0,4875.0,1920.0,2409.0,1014.0,1.0,6.0,3.0,1.0,0.0,1.0,0.0,Old
397.2,4996.0,12376.0,1900.0,2522.0,1571.0,1.5,6.0,2.0,1.0,1.0,1.0,0.0,Old
339.2,4267.0,5879.0,1950.0,3144.0,,,6.0,3.0,2.0,0.0,,1.0,
295.4,,6338.0,,2140.0,1018.0,1.5,6.0,2.0,1.0,0.0,1.0,0.0,None
455.6,5731.0,5220.0,,3123.0,1984.0,2.0,,4.0,2.0,1.0,1.0,0.0,None
272.9,3433.0,4698.0,1930.0,2200.0,,1.0,,2.0,1.0,0.0,1.0,1.0,None
655.5,8246.0,7397.0,2004.0,5106.0,3001.0,2.0,8.0,4.0,2.0,1.0,,1.0,None
291.3,3664.0,7157.0,1950.0,2571.0,1159.0,1.0,6.0,3.0,1.0,0.0,1.0,,Old
310.6,3907.0,4355.0,1950.0,,1338.0,1.5,6.0,3.0,2.0,0.0,1.0,1.0,Recent
230.1,2894.0,3990.0,1940.0,1860.0,890.0,1.0,5.0,2.0,1.0,0.0,1.0,0.0,None
,,6858.0,,2411.0,1611.0,,8.0,3.0,,1.0,1.0,2.0,None
275.6,3467.0,,1960.0,1676.0,816.0,1.0,4.0,2.0,,0.0,1.0,0.0,None
307.7,3870.0,4800.0,1945.0,2235.0,968.0,1.0,5.0,2.0,1.0,0.0,1.0,1.0,
377.8,,6600.0,1920.0,2498.0,,1.5,6.0,3.0,1.0,1.0,1.0,0.0,None
352.6,4435.0,4921.0,1967.0,2452.0,1284.0,1.5,,,1.0,0.0,1.0,1.0,None
425.2,5349.0,13200.0,1910.0,,1521.0,2.0,6.0,3.0,2.0,0.0,1.0,0.0,None
,4702.0,,1930.0,2604.0,1414.0,1.5,7.0,3.0,1.0,1.0,1.0,,None
410.4,5162.0,8226.0,1910.0,2551.0,1515.0,2.0,7.0,3.0,1.0,1.0,1.0,0.0,Old
313.8,,5261.0,1936.0,3123.0,1657.0,1.5,7.0,3.0,1.0,1.0,1.0,1.0,Old
378.2,4757.0,,1962.0,2456.0,1132.0,1.0,,3.0,1.0,0.0,1.0,1.0,None
370.3,4658.0,7206.0,1930.0,3026.0,1345.0,1.0,6.0,3.0,1.0,0.0,1.0,0.0,None
303.1,3813.0,5962.0,1962.0,,988.0,1.0,7.0,3.0,1.0,1.0,1.0,1.0,None
359.9,4527.0,,,3085.0,1808.0,2.0,8.0,3.0,2.0,0.0,1.0,0.0,Old
,4153.0,,1967.0,2420.0,1284.0,1.5,6.0,3.0,1.0,1.0,1.0,0.0,None
323.1,4064.0,5656.0,,2336.0,1434.0,1.5,7.0,3.0,1.0,1.0,1.0,1.0,None
364.6,4586.0,6858.0,1967.0,1938.0,1074.0,1.0,7.0,4.0,1.0,1.0,1.0,,None
340.3,4280.0,,1950.0,,1470.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,None
421.3,5299.0,5274.0,1920.0,3240.0,1971.0,2.0,7.0,4.0,2.0,1.0,1.0,0.0,Recent
351.7,4424.0,6600.0,,2592.0,,2.0,6.0,3.0,1.0,,1.0,,None
662.0,8327.0,6411.0,1998.0,4858.0,3164.0,2.0,9.0,4.0,2.0,1.0,1.0,0.0,None
341.8,4299.0,5358.0,1950.0,3440.0,,1.5,7.0,3.0,2.0,0.0,1.0,1.0,Recent
346.7,4361.0,4800.0,1937.0,3168.0,1826.0,2.0,7.0,,,1.0,1.0,1.0,Old
399.3,5023.0,7249.0,1930.0,2880.0,1591.0,1.5,6.0,3.0,1.0,1.0,1.0,0.0,None
329.7,4147.0,8512.0,,1893.0,1160.0,2.0,5.0,3.0,1.0,,1.0,0.0,
282.8,3557.0,3645.0,1950.0,2838.0,1138.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,None
346.9,4364.0,,,2240.0,1284.0,1.5,7.0,4.0,1.0,1.0,1.0,0.0,None
331.4,4169.0,5792.0,1950.0,,1412.0,1.5,7.0,3.0,1.0,1.0,1.0,,None
379.1,4769.0,5375.0,1955.0,2220.0,1500.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,None
388.3,4884.0,4308.0,,2830.0,1597.0,1.5,10.0,,2.0,1.0,1.0,1.0,None
366.4,4609.0,5800.0,1924.0,2288.0,1404.0,2.0,,3.0,1.0,0.0,1.0,0.0,None
,3835.0,4020.0,1938.0,2974.0,,,,3.0,2.0,0.0,1.0,1.0,None
372.3,4683.0,6535.0,1915.0,2859.0,1236.0,1.0,6.0,2.0,1.0,0.0,1.0,1.0,None
368.2,4631.0,12000.0,1885.0,2843.0,1484.0,,6.0,3.0,1.0,1.0,1.0,0.0,None
308.0,3874.0,6003.0,1920.0,2930.0,1479.0,1.5,6.0,3.0,1.0,1.0,1.0,0.0,None
287.3,3614.0,4661.0,1962.0,2247.0,1197.0,1.5,5.0,3.0,,1.0,1.0,0.0,None
280.9,3533.0,4800.0,1950.0,,1134.0,,6.0,2.0,1.0,0.0,1.0,1.0,Old
,3494.0,3658.0,1950.0,2784.0,1138.0,1.0,7.0,2.0,1.0,1.0,1.0,1.0,None
350.0,4403.0,5391.0,1945.0,2891.0,1347.0,1.0,5.0,2.0,1.0,1.0,,,
359.1,4517.0,,1931.0,3192.0,,1.0,7.0,3.0,1.0,0.0,1.0,0.0,Old
298.3,3752.0,3640.0,1962.0,,1272.0,2.0,6.0,3.0,1.0,1.0,1.0,,None
383.7,,5447.0,1967.0,2272.0,1284.0,1.5,,4.0,1.0,,1.0,0.0,Old
389.7,4902.0,4550.0,1987.0,2492.0,1484.0,2.0,6.0,3.0,1.0,1.0,1.0,,None
380.1,,4841.0,1955.0,2494.0,,1.0,6.0,3.0,1.0,2.0,1.0,1.0,None
270.5,3402.0,4433.0,1930.0,3238.0,1492.0,1.0,6.0,2.0,1.0,0.0,1.0,0.0,Old
395.6,4976.0,8280.0,1920.0,3478.0,1460.0,1.0,,,1.0,0.0,1.0,0.0,None
407.4,5125.0,11117.0,1996.0,2516.0,1480.0,2.0,5.0,3.0,2.0,1.0,1.0,1.0,None
286.2,3600.0,4749.0,1925.0,2122.0,1025.0,1.0,5.0,2.0,1.0,0.0,1.0,0.0,
,3975.0,8418.0,1910.0,2001.0,1019.0,1.5,6.0,3.0,1.0,0.0,1.0,0.0,None
317.1,3989.0,4426.0,1930.0,2794.0,1207.0,1.0,7.0,3.0,1.0,1.0,1.0,0.0,None
298.6,3756.0,5508.0,1950.0,2110.0,1020.0,1.0,7.0,3.0,2.0,0.0,1.0,,Old
403.5,5076.0,6600.0,1920.0,,1500.0,2.0,7.0,4.0,1.0,0.0,1.0,1.0,None
309.1,3888.0,4937.0,1935.0,2280.0,1200.0,2.0,5.0,,1.0,0.0,1.0,1.0,None
358.8,4513.0,,1930.0,3388.0,1329.0,1.0,6.0,3.0,2.0,0.0,1.0,,None
341.5,4296.0,4337.0,1924.0,,1724.0,1.5,,,3.0,0.0,1.0,0.0,None
305.1,3838.0,5205.0,,2348.0,1075.0,1.0,,3.0,,1.0,1.0,1.0,None
,,4582.0,1930.0,3072.0,1794.0,2.0,6.0,3.0,1.0,1.0,1.0,0.0,None
378.0,4755.0,6560.0,1960.0,2638.0,1294.0,1.0,8.0,4.0,1.0,1.0,1.0,1.0,None
459.3,5777.0,17424.0,1987.0,4578.0,2225.0,1.5,6.0,3.0,2.0,0.0,1.0,1.0,None
293.1,3687.0,4800.0,1950.0,2604.0,1134.0,1.0,,3.0,1.0,0.0,1.0,1.0,Old
285.1,3586.0,3549.0,1962.0,2584.0,,1.5,6.0,3.0,1.0,0.0,1.0,1.0,Old
276.1,3473.0,4950.0,1925.0,1982.0,940.0,,5.0,2.0,1.0,0.0,1.0,0.0,None
280.1,3523.0,5490.0,1955.0,1698.0,814.0,1.0,3.0,2.0,1.0,,1.0,0.0,None
345.1,4341.0,13693.0,1952.0,1800.0,900.0,1.0,5.0,2.0,1.0,0.0,1.0,0.0,None
,4372.0,8250.0,1900.0,2156.0,1152.0,2.0,6.0,3.0,,0.0,,0.0,None
326.4,4106.0,5529.0,1955.0,2344.0,1306.0,1.5,6.0,,1.0,1.0,1.0,1.0,None
310.3,3903.0,4842.0,1962.0,2232.0,1197.0,,5.0,3.0,,0.0,1.0,1.0,None
304.6,3831.0,5201.0,1950.0,2680.0,1176.0,1.0,6.0,3.0,1.0,0.0,1.0,1.0,None
362.8,4564.0,12238.0,1900.0,,1437.0,1.5,,3.0,1.0,1.0,1.0,0.0,Old
332.1,,4210.0,1950.0,2629.0,1377.0,1.5,6.0,3.0,2.0,0.0,1.0,1.0,
336.2,4229.0,,1950.0,2044.0,1372.0,2.0,7.0,,1.0,1.0,1.0,1.0,None
356.1,4479.0,3480.0,1920.0,2822.0,1188.0,2.0,6.0,3.0,1.0,0.0,1.0,0.0,None
312.4,3929.0,4705.0,1950.0,2560.0,1400.0,1.5,6.0,3.0,1.0,1.0,1.0,1.0,None
319.9,,7864.0,1922.0,2056.0,979.0,1.5,5.0,2.0,1.0,0.0,1.0,,None
550.6,6926.0,6778.0,1974.0,4569.0,,2.0,,5.0,3.0,1.0,1.0,3.0,None
443.9,5584.0,4950.0,1950.0,3223.0,1782.0,2.0,7.0,3.0,2.0,1.0,1.0,1.0,Recent
316.2,3977.0,8423.0,1890.0,2204.0,1085.0,1.5,6.0,,1.0,,1.0,0.0,None
423.5,5327.0,6710.0,1965.0,3020.0,1778.0,2.0,7.0,3.0,2.0,1.0,1.0,1.0,None
382.9,4816.0,6473.0,1950.0,2188.0,992.0,1.0,8.0,,2.0,0.0,,,None
,4150.0,3160.0,1970.0,2604.0,1536.0,2.0,7.0,4.0,1.0,1.0,1.0,1.0,None
278.7,3506.0,5496.0,1956.0,2632.0,1316.0,1.0,7.0,3.0,1.0,0.0,1.0,0.0,None
443.6,5580.0,6615.0,1960.0,4383.0,2015.0,1.0,7.0,,1.0,1.0,1.0,1.0,
329.0,4138.0,6960.0,1970.0,2774.0,1104.0,1.0,5.0,2.0,1.0,0.0,1.0,1.0,None
,5103.0,8250.0,1950.0,2808.0,1536.0,2.0,7.0,3.0,1.0,1.0,,1.0,None
381.7,4801.0,6600.0,1920.0,,1500.0,2.0,,2.0,1.0,0.0,1.0,0.0,Recent
401.5,5050.0,8334.0,1820.0,3112.0,1813.0,2.0,7.0,3.0,1.0,1.0,,0.0,None
304.2,3826.0,4782.0,1950.0,2584.0,1400.0,1.5,6.0,3.0,2.0,0.0,1.0,1.0,None
467.1,5876.0,4790.0,1950.0,2824.0,1808.0,2.0,8.0,4.0,,0.0,,1.0,Recent
286.5,3604.0,4526.0,1955.0,,1075.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,None
321.8,4048.0,,1956.0,2296.0,1264.0,1.0,6.0,3.0,,0.0,1.0,0.0,None
386.7,4864.0,,1965.0,2675.0,1725.0,2.0,8.0,4.0,2.0,1.0,1.0,1.0,None
383.0,4818.0,4824.0,1970.0,2594.0,1580.0,2.0,,4.0,1.0,1.0,1.0,1.0,None
294.8,3708.0,5336.0,1950.0,3000.0,1176.0,1.0,6.0,3.0,1.0,0.0,1.0,1.0,None
338.5,4258.0,7928.0,1900.0,2168.0,1266.0,2.0,7.0,3.0,1.0,1.0,,0.0,None
255.9,3219.0,5451.0,1925.0,1953.0,920.0,1.0,5.0,2.0,1.0,0.0,,,
268.5,3377.0,3510.0,1960.0,2304.0,1306.0,1.5,,3.0,2.0,0.0,1.0,1.0,None
,4854.0,7776.0,1900.0,3532.0,2098.0,2.0,9.0,5.0,1.0,1.0,,3.0,None
,5996.0,,1850.0,2936.0,1870.0,2.0,8.0,3.0,1.0,0.0,1.0,0.0,Old
426.4,5364.0,6960.0,1988.0,2400.0,1620.0,2.0,7.0,3.0,,1.0,1.0,1.0,None
349.3,4394.0,6600.0,1942.0,2472.0,1544.0,2.0,7.0,3.0,,,1.0,,None
308.9,3885.0,,1875.0,2364.0,1492.0,2.0,5.0,2.0,1.0,1.0,,0.0,None
332.2,4179.0,3340.0,1965.0,2456.0,1428.0,,6.0,3.0,1.0,1.0,1.0,1.0,None
320.0,4025.0,4311.0,1955.0,2344.0,1306.0,1.5,6.0,3.0,2.0,0.0,1.0,1.0,Recent
376.9,4741.0,6855.0,1960.0,,1503.0,1.5,7.0,4.0,1.0,1.0,1.0,0.0,
325.3,4092.0,3310.0,1960.0,2328.0,1536.0,,7.0,4.0,1.0,,1.0,1.0,
311.1,3913.0,5029.0,1930.0,3360.0,1456.0,1.0,5.0,2.0,1.0,0.0,1.0,1.0,None
361.5,4547.0,8162.0,1954.0,2660.0,1457.0,1.5,6.0,3.0,2.0,0.0,1.0,,Old
267.0,3358.0,4941.0,1950.0,1858.0,904.0,1.0,5.0,2.0,1.0,0.0,1.0,1.0,None
281.6,3542.0,4236.0,1956.0,2620.0,1120.0,1.0,6.0,3.0,1.0,0.0,1.0,1.0,None
397.9,5005.0,8687.0,1970.0,2396.0,,2.0,7.0,3.0,1.0,1.0,,1.0,Recent
408.0,5132.0,6765.0,1960.0,2983.0,1491.0,1.0,7.0,3.0,1.0,1.0,1.0,,None
343.8,,5045.0,1950.0,2448.0,1142.0,1.0,7.0,3.0,2.0,0.0,1.0,,
400.0,5032.0,5889.0,1950.0,2575.0,1306.0,,4.0,2.0,1.0,0.0,1.0,1.0,Recent
337.1,4240.0,6270.0,,2784.0,1619.0,2.0,,6.0,1.0,1.0,1.0,0.0,None
339.6,4272.0,4126.0,1960.0,2512.0,1372.0,2.0,8.0,3.0,1.0,1.0,1.0,1.0,Old
650.3,,6001.0,2009.0,3670.0,2334.0,2.0,9.0,4.0,2.0,2.0,1.0,0.0,None
396.9,4993.0,4009.0,1965.0,2563.0,1600.0,2.0,7.0,4.0,1.0,1.0,,1.0,None
408.6,5140.0,6600.0,1940.0,,1275.0,1.5,6.0,3.0,1.0,1.0,1.0,0.0,Recent
345.3,4343.0,4114.0,1965.0,2420.0,1600.0,2.0,8.0,4.0,1.0,1.0,1.0,,None
317.8,3997.0,5203.0,1964.0,2604.0,1306.0,1.5,6.0,3.0,2.0,,,1.0,None
314.9,3961.0,4416.0,,2428.0,1344.0,2.0,8.0,4.0,1.0,1.0,1.0,0.0,None
366.0,4604.0,7349.0,1970.0,2926.0,1847.0,2.0,,4.0,,1.0,1.0,,None
365.7,4600.0,4143.0,1970.0,2488.0,1600.0,2.0,,4.0,1.0,,1.0,1.0,None
,4151.0,4943.0,1950.0,1897.0,816.0,1.0,4.0,2.0,,0.0,1.0,1.0,None
477.9,6011.0,5287.0,1989.0,2850.0,1800.0,2.0,6.0,3.0,2.0,1.0,,1.0,Recent
481.2,6053.0,17411.0,1910.0,4793.0,3021.0,2.5,10.0,5.0,1.0,0.0,1.0,1.0,Old
358.8,4513.0,6300.0,1910.0,3261.0,1961.0,,8.0,4.0,2.0,0.0,1.0,0.0,Recent
326.5,4107.0,5000.0,1950.0,,1265.0,1.5,6.0,,2.0,0.0,1.0,1.0,Recent
315.5,3968.0,4608.0,1954.0,2633.0,1366.0,1.5,6.0,2.0,2.0,0.0,1.0,1.0,None
273.4,3439.0,4307.0,1947.0,2044.0,1152.0,2.0,,3.0,1.0,0.0,,1.0,None
336.4,4231.0,4572.0,,2238.0,1260.0,2.0,6.0,3.0,1.0,0.0,1.0,1.0,Recent
322.1,4052.0,5977.0,1940.0,2012.0,1176.0,,6.0,,1.0,0.0,,1.0,None
356.1,,3360.0,1965.0,2464.0,1536.0,2.0,7.0,4.0,1.0,1.0,1.0,1.0,None
,6290.0,6031.0,2003.0,3421.0,2135.0,2.0,,4.0,2.0,,1.0,1.0,None
348.8,4387.0,6600.0,1925.0,2426.0,1306.0,1.5,6.0,2.0,,1.0,1.0,0.0,None
412.7,,9000.0,1910.0,,1624.0,1.5,7.0,3.0,2.0,0.0,1.0,0.0,Recent
351.3,4419.0,4427.0,1910.0,2346.0,,2.0,6.0,3.0,1.0,1.0,1.0,0.0,None
349.3,,4918.0,1950.0,2592.0,1387.0,1.5,7.0,3.0,1.0,0.0,1.0,1.0,None
344.7,4336.0,3068.0,1965.0,2388.0,1600.0,2.0,6.0,3.0,,1.0,1.0,,None
309.0,3887.0,5600.0,1950.0,2612.0,1358.0,1.5,7.0,3.0,,0.0,1.0,1.0,None
384.3,,6960.0,,2537.0,1560.0,2.0,7.0,4.0,1.0,1.0,1.0,1.0,Old
423.4,5326.0,4112.0,1940.0,3666.0,1682.0,1.0,8.0,3.0,2.0,1.0,1.0,1.0,Recent
,,,1990.0,2968.0,1844.0,2.0,6.0,3.0,2.0,1.0,1.0,1.0,None
535.8,,6835.0,1920.0,2599.0,1465.0,2.0,6.0,3.0,2.0,1.0,,0.0,Recent
309.5,3893.0,4691.0,1900.0,2034.0,1290.0,2.0,6.0,3.0,1.0,1.0,1.0,0.0,
369.5,4648.0,4454.0,1947.0,2658.0,1400.0,2.0,7.0,3.0,1.0,1.0,1.0,1.0,None
,4171.0,,1920.0,2621.0,1305.0,1.5,6.0,4.0,2.0,0.0,1.0,0.0,None
414.0,5208.0,5320.0,1988.0,,1428.0,2.0,6.0,3.0,2.0,1.0,1.0,0.0,Old
292.9,3684.0,4608.0,1920.0,1856.0,960.0,2.0,,2.0,1.0,0.0,1.0,0.0,None
,5104.0,4275.0,1910.0,2506.0,,,,3.0,2.0,0.0,1.0,0.0,
368.3,4633.0,6600.0,1920.0,2520.0,1600.0,2.0,7.0,,1.0,1.0,1.0,1.0,
397.9,5005.0,5600.0,1930.0,,2088.0,2.0,8.0,4.0,2.0,0.0,1.0,0.0,Recent
324.6,4083.0,3720.0,1875.0,2850.0,1708.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,None
423.0,,7296.0,1910.0,4044.0,,2.0,9.0,3.0,1.0,1.0,1.0,1.0,None
294.7,3707.0,4935.0,1950.0,1680.0,840.0,1.0,4.0,2.0,1.0,0.0,1.0,1.0,None
,6149.0,6950.0,1960.0,3468.0,2052.0,2.0,9.0,4.0,2.0,1.0,1.0,1.0,None
